season_id,media_id,title,index_show,is_finish,video_link,cover,pub_real_time,renewal_time,favorites,coins,views,danmakus,depth,download_timeout,download_slot,download_latency,media_tags,score,cm_count
5063,5063,DAYS,全24话,1,https://www.bilibili.com/bangumi/play/ss5063,http://i0.hdslb.com/bfs/bangumi/20f05ecc4c50d560814e511ced4205f37e640501.jpg,1467475200,1482001090,193211,12441,7205787,224355,36,180.0,www.bilibili.com,0.37101006507873535,[],8.4,330人评
2719,2719,枪与假面舞会,全12话,1,https://www.bilibili.com/bangumi/play/ss2719,http://i0.hdslb.com/bfs/bangumi/6d568329f5a2f64203f2c5bdf993b8117dc965c4.jpg,1443628800,1450413299,177605,3632,3327692,163325,37,180.0,www.bilibili.com,0.15164399147033691,[],7.0,187人评
5617,98632,飞翔的魔女,全12话,1,https://www.bilibili.com/bangumi/play/ss5617,http://i0.hdslb.com/bfs/bangumi/5c50bd19edae3b9a5e0d82524dacc09326ac71ac.jpg,1460131200,1528772940,180054,10492,1572733,37482,37,180.0,www.bilibili.com,0.1286180019378662,[],9.8,3729人评
23851,78372,琴之森,全12话,1,https://www.bilibili.com/bangumi/play/ss23851,http://i0.hdslb.com/bfs/bangumi/0ff8c4530794320466c227b3c957e8851483cccd.jpg,1523203200,1530470399,182641,9227,3108736,27347,37,180.0,www.bilibili.com,0.1419210433959961,[],9.5,1253人评
867,867,迷糊餐厅 WORKING’!!,全13话,1,https://www.bilibili.com/bangumi/play/ss867,http://i0.hdslb.com/bfs/bangumi/b9ac057d8aaed38cc82109b9ff9e61856881ac78.jpg,1317398400,1324771740,182618,5693,1313572,41336,37,180.0,www.bilibili.com,0.13655877113342285,[],9.6,998人评
25730,139672,火之丸相扑,全24话,1,https://www.bilibili.com/bangumi/play/ss25730,http://i0.hdslb.com/bfs/bangumi/24f9ca974cb50022cd7ecf6f8abcb1d10a249492.png,1538668800,1553872752,179906,23155,6524368,42415,37,180.0,www.bilibili.com,0.13373589515686035,[],9.2,2417人评
2598,2598,新网球王子 OVA 对战Genius10,全10话,1,https://www.bilibili.com/bangumi/play/ss2598,http://i0.hdslb.com/bfs/bangumi/e51af6488f464bdfc95d7a9e2e26748141d99d68.jpg,1414512000,1435733198,200014,7459,6540711,315073,36,180.0,www.bilibili.com,0.12743806838989258,[],9.4,637人评
4170,100712,灰色的迷宫,全1话,1,https://www.bilibili.com/bangumi/play/ss4170,http://i0.hdslb.com/bfs/bangumi/a599316158da7ee95beabbec0d88860707982990.jpg,1428768000,1528773383,185789,8100,2023266,2955,37,180.0,www.bilibili.com,0.13512516021728516,[],9.8,1888人评
6414,6414,UQ HOLDER！悠久持有者 OAD,全3话,1,https://www.bilibili.com/bangumi/play/ss6414,http://i0.hdslb.com/bfs/bangumi/08bb7042d638e1ee6c63990e4099e3b0ce17779f.jpg,1504800000,1528453500,184576,3876,2707815,20323,37,180.0,www.bilibili.com,0.1381211280822754,[],9.1,443人评
1175,28220988,轻音少女 剧场版,全1话,1,https://www.bilibili.com/bangumi/play/ss1175,http://i0.hdslb.com/bfs/bangumi/c7d67a704c29465ef92ac3be3e1f2e413513dab3.jpg,1322841600,1557741600,200879,29312,864806,47638,38,180.0,www.bilibili.com,0.15929317474365234,[],9.9,18923人评
