season_id,media_id,title,index_show,is_finish,video_link,cover,pub_real_time,renewal_time,favorites,coins,views,danmakus,depth,download_timeout,download_slot,download_latency,media_tags,score,cm_count
25733,134932,青春猪头少年不会梦到兔女郎学姐,全13话,1,https://www.bilibili.com/bangumi/play/ss25733,http://i0.hdslb.com/bfs/bangumi/1cc333ff578e5ea9fded7e454953a4e2291440c2.png,1538582400,1545850200,4109364,1063565,95404947,2142220,2,180.0,www.bilibili.com,0.10704684257507324,,9.8,91497人评
25739,139252,关于我转生变成史莱姆这档事,全25话,1,https://www.bilibili.com/bangumi/play/ss25739,http://i0.hdslb.com/bfs/bangumi/a4c0e0ccc44fe3949a734f546cf5bb07da925bad.png,1538409600,1562598000,4971607,1174916,209661412,3241371,2,180.0,www.bilibili.com,0.052773237228393555,,9.4,67420人评
3461,3461,Re：从零开始的异世界生活,全25话,1,https://www.bilibili.com/bangumi/play/ss3461,http://i0.hdslb.com/bfs/bangumi/7c1f3ca60da441ffbc2425409ee2a5c379264568.jpg,1459699200,1474218310,4561501,770490,181569086,10477200,2,180.0,www.bilibili.com,0.17626094818115234,,9.1,26738人评
28615,28222723,刀剑神域 爱丽丝篇 异界战争,更新至第6话,0,https://www.bilibili.com/bangumi/play/ss28615,http://i0.hdslb.com/bfs/bangumi/327056a886f2c7cba6175a80eed2f78098cec5b1.png,1570291200,1573921800,450915,177400,27605614,327481,2,180.0,www.bilibili.com,0.05890202522277832,,9.2,19083人评
25510,130412,刀剑神域 Alicization,全24话,1,https://www.bilibili.com/bangumi/play/ss25510,http://i0.hdslb.com/bfs/bangumi/4d9f43eb3dba572797f8915f8f28efce9e58d756.jpg,1538841600,1553963400,3984100,962909,132720889,2574487,2,180.0,www.bilibili.com,0.21726012229919434,,8.3,73252人评
24625,102792,Angels of Death,全16话,1,https://www.bilibili.com/bangumi/play/ss24625,http://i0.hdslb.com/bfs/bangumi/0f11dfac18d744518669b2d211263f03d41d619c.png,1530806400,1540566000,3850684,483530,87687420,2700739,2,180.0,www.bilibili.com,0.21104812622070312,,9.6,42328人评
6312,6312,徒然喜欢你,全12话,1,https://www.bilibili.com/bangumi/play/ss6312,http://i0.hdslb.com/bfs/bangumi/716297d3ec59a00817ef54ad1aa842231a913b25.jpg,1499097600,1505831400,3578812,434533,82878616,2139513,2,180.0,www.bilibili.com,0.193220853805542,,9.6,22475人评
21466,8792,OVERLORDⅡ,全13话,1,https://www.bilibili.com/bangumi/play/ss21466,http://i0.hdslb.com/bfs/bangumi/851f979c8ebcc7583a43abd4b786c4e2e66b746b.jpg,1515427200,1522767600,3965440,637534,195109738,2930622,2,180.0,www.bilibili.com,0.2064371109008789,,9.6,58640人评
3450,3450,在下坂本，有何贵干？,全13话,1,https://www.bilibili.com/bangumi/play/ss3450,http://i0.hdslb.com/bfs/bangumi/14ba6643f22405e2777cca992002cc6411601334.jpg,1460044800,1475935210,4386058,539687,162561370,2710274,2,180.0,www.bilibili.com,0.2672848701477051,,9.1,17575人评
5997,5997,埃罗芒阿老师,全12话,1,https://www.bilibili.com/bangumi/play/ss5997,http://i0.hdslb.com/bfs/bangumi/a223b1376633625be1cd214c34d8bf34a1e03770.jpg,1491667200,1498323600,5040538,578868,131568710,6918574,2,180.0,www.bilibili.com,0.2560720443725586,,9.0,31397人评
21542,8892,紫罗兰永恒花园,全14话,1,https://www.bilibili.com/bangumi/play/ss21542,http://i0.hdslb.com/bfs/bangumi/b6e3986355efc081b7f4aaf9f576c9ce8116e193.jpg,1515600000,1538913600,4645251,802927,72953224,2324372,2,180.0,www.bilibili.com,0.1064608097076416,,9.7,127984人评
28623,28222734,我的英雄学院 第四季,更新至第68话,0,https://www.bilibili.com/bangumi/play/ss28623,http://i0.hdslb.com/bfs/bangumi/image/943cbb66870e70d8ad339c5c0b2ddbe2230d0b95.png,1570809600,1573898400,834126,149828,26520103,283160,2,180.0,www.bilibili.com,0.12922120094299316,,9.3,14720人评
5800,5800,小林家的龙女仆,全13话,1,https://www.bilibili.com/bangumi/play/ss5800,http://i0.hdslb.com/bfs/bangumi/320a6c9893a874e7db755ecb7316a0d0abccec49.jpg,1484064000,1491410100,5086690,482944,185596935,4621950,2,180.0,www.bilibili.com,0.12885618209838867,,9.5,22977人评
26274,5267730,辉夜大小姐想让我告白~天才们的恋爱头脑战~,全12话,1,https://www.bilibili.com/bangumi/play/ss26274,http://i0.hdslb.com/bfs/bangumi/451037aabcdce0379752e087720673609894161a.png,1547308800,1553961600,4453633,1041878,127421866,2883891,2,180.0,www.bilibili.com,0.1295170783996582,,9.8,160038人评
28965,28223480,青春猪头少年不会梦到怀梦美少女,全1话,1,https://www.bilibili.com/bangumi/play/ss28965,http://i0.hdslb.com/bfs/bangumi/image/cfafce51c36912bbe0b25993c7fd9489456c7120.png,1573574400,1573632000,124163,238281,5008588,203060,2,180.0,www.bilibili.com,0.12433099746704102,,9.9,62756人评
6339,6339,欢迎来到实力至上主义的教室,全12话,1,https://www.bilibili.com/bangumi/play/ss6339,http://i0.hdslb.com/bfs/bangumi/a79e331b7443ed5df5a2acd345dc41d598d46ff9.jpg,1499875200,1506531600,5352170,417236,150954628,3681281,2,180.0,www.bilibili.com,0.11876726150512695,,8.6,45290人评
1586,1586,Fate/stay night [Unlimited Blade Works] 第一季,全13话,1,https://www.bilibili.com/bangumi/play/ss1586,http://i0.hdslb.com/bfs/bangumi/e1f891ad2602265655f3ef181e343e253f017fce.jpg,1412352000,1419703200,2995769,222644,118414235,4696189,3,180.0,www.bilibili.com,0.13157296180725098,,9.3,11579人评
425,425,某科学的超电磁炮,全24话,1,https://www.bilibili.com/bangumi/play/ss425,http://i0.hdslb.com/bfs/bangumi/1ba189ac8338939b7e07f3bae072a32efe6d8c1a.jpg,1254412800,1456284928,3015133,374713,51709264,4221145,3,180.0,www.bilibili.com,0.1328718662261963,,9.6,14214人评
26283,4316382,五等分的新娘,全12话,1,https://www.bilibili.com/bangumi/play/ss26283,http://i0.hdslb.com/bfs/bangumi/6fbd8eba88bbe5ea90b760771e5fca61117c00e9.png,1547136000,1553794080,2989327,459023,71833758,1717189,3,180.0,www.bilibili.com,0.1416621208190918,,8.7,38854人评
835,835,我们仍未知道那天所看见的花的名字。,全11话,1,https://www.bilibili.com/bangumi/play/ss835,http://i0.hdslb.com/bfs/bangumi/5f4beb5a7b94908790ad18b1e0f54c92fc646c12.jpg,1302710400,1406892014,2926855,275938,29655581,2022942,3,180.0,www.bilibili.com,0.1412670612335205,,9.5,17154人评
5550,5550,夏目友人帐 伍,全11话,1,https://www.bilibili.com/bangumi/play/ss5550,http://i0.hdslb.com/bfs/bangumi/2673ac643b48eb5bda64c960a2ca850fbebb839d.jpg,1475596800,1482262210,2270509,246176,42736512,1467753,4,180.0,www.bilibili.com,0.1128089427947998,,9.6,4504人评
5394,7452,我的英雄学院 第一季,全13话,1,https://www.bilibili.com/bangumi/play/ss5394,http://i0.hdslb.com/bfs/bangumi/d6839cb4420c073521ce609e11426b2c208c18e5.jpg,1459612800,1507803300,2849792,164189,57888891,1619406,3,180.0,www.bilibili.com,0.08074307441711426,,9.6,27923人评
24596,102252,OVERLORD Ⅲ,全13话,1,https://www.bilibili.com/bangumi/play/ss24596,http://i0.hdslb.com/bfs/bangumi/b308ed7b60b8f7ff70f8a122adeb75914702611f.jpg,1531152000,1538490600,4058922,820905,201595043,2848610,2,180.0,www.bilibili.com,0.0764918327331543,,9.3,60761人评
26801,22718131,鬼灭之刃,全26话,1,https://www.bilibili.com/bangumi/play/ss26801,http://i0.hdslb.com/bfs/bangumi/9d9cd5a6a48428fe2e4b6ed17025707696eab47b.png,1554566400,1569686403,6138901,1797609,324669178,5122606,2,180.0,www.bilibili.com,0.11520791053771973,,9.8,248426人评
23858,78552,我的英雄学院 第三季,全25话,1,https://www.bilibili.com/bangumi/play/ss23858,http://i0.hdslb.com/bfs/bangumi/1ae7312cddb0cd5cf3eb985904f0a9cb85f897aa.png,1523030400,1538214300,2885231,456178,137650567,2530399,3,180.0,www.bilibili.com,0.1044301986694336,,9.7,65532人评
25681,135652,JOJO的奇妙冒险 黄金之风,全42话,1,https://www.bilibili.com/bangumi/play/ss25681,http://i0.hdslb.com/bfs/bangumi/f34ff3975c39913af936c133ae60a5891babba08.png,1538755200,1564317000,2903666,824119,205230163,2283800,3,180.0,www.bilibili.com,0.11153411865234375,,9.8,174468人评
5998,5998,Re：创造主,全22话,1,https://www.bilibili.com/bangumi/play/ss5998,http://i0.hdslb.com/bfs/bangumi/3944fe0b84a5763cde6b0573773b89ba86b4321d.jpg,1491667200,1505577600,2866100,202088,70068549,2301610,3,180.0,www.bilibili.com,0.18762588500976562,,8.5,17773人评
24588,102392,工作细胞,全14话,1,https://www.bilibili.com/bangumi/play/ss24588,http://i0.hdslb.com/bfs/bangumi/f5d5f51b941c01f8b90b361b412dc75ecc2608d3.png,1530979200,1545843600,6312211,692461,155802767,3774298,2,180.0,www.bilibili.com,0.18173694610595703,,9.6,55014人评
5058,5058,路人超能100(灵能百分百),全12话,1,https://www.bilibili.com/bangumi/play/ss5058,http://i0.hdslb.com/bfs/bangumi/e2b46584e29f2349748b48c5fb26ce02fcbca4e8.jpg,1468252800,1474907400,2330008,159740,74200126,1163635,4,180.0,www.bilibili.com,0.11038899421691895,,9.7,14428人评
21554,8932,龙王的工作！,全12话,1,https://www.bilibili.com/bangumi/play/ss21554,http://i0.hdslb.com/bfs/bangumi/b0207dd5dd7a1ce700b9e8f4dbbcfe03c922be6a.jpg,1515340800,1522074599,2451416,198097,57970031,2220458,4,180.0,www.bilibili.com,0.12939882278442383,,9.0,19372人评
23850,78352,超能力女儿,全12话,1,https://www.bilibili.com/bangumi/play/ss23850,http://i0.hdslb.com/bfs/bangumi/152c536f8ecaad8f3d7d568d33da81c963a4a722.png,1522944000,1532966400,2317266,238300,63310546,829425,4,180.0,www.bilibili.com,0.11878609657287598,,9.6,29999人评
27995,28221390,平凡职业造就世界最强,全14话,1,https://www.bilibili.com/bangumi/play/ss27995,http://i0.hdslb.com/bfs/bangumi/ce55ba2772db23fcf816ac7f82afc2f6eb2c26c9.png,1562515200,1570465800,2322382,233602,74407681,1209498,4,180.0,www.bilibili.com,0.1132059097290039,,5.5,190352人评
26281,5267750,约定的梦幻岛,全12话,1,https://www.bilibili.com/bangumi/play/ss26281,http://i0.hdslb.com/bfs/bangumi/65f89e0a0d050ff987159829fcf565faae199d08.png,1546963200,1553795700,2338441,298588,41727069,558920,4,180.0,www.bilibili.com,0.1805729866027832,,9.8,49120人评
21464,8772,Fate/EXTRA Last Encore,全13话,1,https://www.bilibili.com/bangumi/play/ss21464,http://i0.hdslb.com/bfs/bangumi/140bacf044bb0c0841bd1f0e4fc682d037f73f88.jpg,1517068800,1532869200,2397414,126504,36211255,795306,4,180.0,www.bilibili.com,0.11014008522033691,,8.8,35334人评
25617,134912,魔法禁书目录 第三季,全26话,1,https://www.bilibili.com/bangumi/play/ss25617,http://i0.hdslb.com/bfs/bangumi/a92892921f3209f7784a954c37467c9869a1d4c1.png,1538668800,1554474600,2497700,431921,63557788,1043674,4,180.0,www.bilibili.com,0.11164093017578125,,7.7,42030人评
3365,3365,境界的彼方,全12话,1,https://www.bilibili.com/bangumi/play/ss3365,http://i0.hdslb.com/bfs/bangumi/92824bc6a8c7aabbf494c0b276d4aa7b70842976.jpg,1380643200,1456369099,2414908,103372,23561003,1130637,4,180.0,www.bilibili.com,0.11332392692565918,,9.4,10226人评
6440,6440,如果能写小说就好了,全12话,1,https://www.bilibili.com/bangumi/play/ss6440,http://i0.hdslb.com/bfs/bangumi/bdcab81683bf4f048de4fa4fe0754c3650e93fea.jpg,1507392000,1514127600,2463665,168205,46432440,1241144,4,180.0,www.bilibili.com,0.17939305305480957,,9.2,22188人评
1650,1650,Fate/Zero 第一季,全13话,1,https://www.bilibili.com/bangumi/play/ss1650,http://i0.hdslb.com/bfs/bangumi/46a9b18f6f7b08e30a781cf1b44594f1fb2c9e64.jpg,1317398400,1412915780,2411208,115901,55101294,2948969,4,180.0,www.bilibili.com,0.1811368465423584,,9.5,10182人评
28625,28222736,这个勇者明明超强却过分慎重,更新至第7话,0,https://www.bilibili.com/bangumi/play/ss28625,http://i0.hdslb.com/bfs/bangumi/7203889dcc88b3efb9c94c933fa61851dba0c7a8.png,1569945600,1574262000,2828739,247346,43852952,495015,4,180.0,www.bilibili.com,0.15256309509277344,,9.7,30680人评
184,184,NO GAME NO LIFE 游戏人生,全12话,1,https://www.bilibili.com/bangumi/play/ss184,http://i0.hdslb.com/bfs/bangumi/f7175cd20de509e2bfd43255c28cf4e24841480d.jpg,1396972800,1491667288,2710203,242901,36024899,1235996,4,180.0,www.bilibili.com,0.14861011505126953,,9.8,35365人评
6311,6311,笨女孩,全12话,1,https://www.bilibili.com/bangumi/play/ss6311,http://i0.hdslb.com/bfs/bangumi/c897c607f6d2e40a18cb9656aed48ea26c252721.jpg,1499097600,1505830500,2541844,156850,70750328,1696435,4,180.0,www.bilibili.com,0.12763690948486328,,9.1,16233人评
2572,2572,Charlotte,全13话,1,https://www.bilibili.com/bangumi/play/ss2572,http://i0.hdslb.com/bfs/bangumi/9c3e77244687a81e4b75e88ec22eeb8dbaa26380.jpg,1435939200,1443285000,2540784,213576,78540503,1462179,4,180.0,www.bilibili.com,0.11629509925842285,,9.3,19004人评
21421,8752,魔卡少女樱 CLEAR CARD篇,全22话,1,https://www.bilibili.com/bangumi/play/ss21421,http://i0.hdslb.com/bfs/bangumi/07245c4bf4acb03a5819762fea3210c656aba66c.jpg,1515254400,1528592400,2606613,188137,45801422,1909394,4,180.0,www.bilibili.com,0.2308180332183838,,9.8,41036人评
6434,6434,宝石之国,全12话,1,https://www.bilibili.com/bangumi/play/ss6434,http://i0.hdslb.com/bfs/bangumi/146b2d991c87c333553d2b7b6e15f009f9359517.jpg,1507305600,1514037600,2541153,155688,50589898,1260453,4,180.0,www.bilibili.com,0.21744894981384277,,9.8,47888人评
22504,33512,卫宫家今天的饭,全13话,1,https://www.bilibili.com/bangumi/play/ss22504,http://i0.hdslb.com/bfs/bangumi/f24f032372642f35257f66478ccfa51800b504a8.jpg,1514736000,1546349400,2470838,292970,49472570,883263,4,180.0,www.bilibili.com,0.20468401908874512,,9.8,40797人评
1512,1512,路人女主的养成方法,全13话,1,https://www.bilibili.com/bangumi/play/ss1512,http://i0.hdslb.com/bfs/bangumi/cb536ffb951d5730075012375785d649ce8bccc8.jpg,1420646400,1427392200,2528608,186068,77135143,2243522,4,180.0,www.bilibili.com,0.1965639591217041,,9.3,12415人评
1552,1552,可塑性记忆,全13话,1,https://www.bilibili.com/bangumi/play/ss1552,http://i0.hdslb.com/bfs/bangumi/3e688cd89f778968bdf6f6d9ca6f3d20b76f04ea.jpg,1428076800,1435445356,2013138,308917,41200282,1872134,5,180.0,www.bilibili.com,0.18210721015930176,,9.6,11746人评
28542,28222618,动物狂想曲 / BEASTARS,更新至第7话,0,https://www.bilibili.com/bangumi/play/ss28542,http://i0.hdslb.com/bfs/bangumi/9585f07662bfc460d157fa431543aa98f6f3a9be.png,1570636800,1574278500,1993901,199318,22968743,319037,5,180.0,www.bilibili.com,0.17623281478881836,,9.8,43494人评
26308,4762754,约会大作战 第三季,全12话,1,https://www.bilibili.com/bangumi/play/ss26308,http://i0.hdslb.com/bfs/bangumi/fd61c0a8680678960446a849f2079e0de09d4290.png,1547136000,1553868033,2069183,246202,44898309,1230737,5,180.0,www.bilibili.com,0.09267997741699219,,7.7,32525人评
53,53,月刊少女野崎君,全12话,1,https://www.bilibili.com/bangumi/play/ss53,http://i0.hdslb.com/bfs/bangumi/16e8f574911bc1c2fc7b4fe2e2b8fa4fe04e1c13.jpg,1404576000,1411318800,2063219,80029,12078461,260053,5,180.0,www.bilibili.com,0.1564788818359375,,9.8,23109人评
4340,4340,中二病也要谈恋爱！,全13话,1,https://www.bilibili.com/bangumi/play/ss4340,http://i0.hdslb.com/bfs/bangumi/a57b2da42518f7f496a75fd4cccae781c5346df7.jpg,1349193600,1468825940,2029089,205514,27580332,2330156,5,180.0,www.bilibili.com,0.10251379013061523,,9.6,10259人评
2731,2731,野良神,全12话,1,https://www.bilibili.com/bangumi/play/ss2731,http://i0.hdslb.com/bfs/bangumi/f1146494f45cc2c4a3fa0d081c5ecf4bc3147442.jpg,1388851200,1463638237,2036005,117939,28108490,1138741,5,180.0,www.bilibili.com,0.16439390182495117,,9.5,7783人评
26875,24097891,CAROLE & TUESDAY,全24话,1,https://www.bilibili.com/bangumi/play/ss26875,http://i0.hdslb.com/bfs/bangumi/b7de3941ff421c3942e8b73649318773e029a5d6.png,1554912000,1570048200,2099929,486351,55466831,935054,5,180.0,www.bilibili.com,0.11259031295776367,,9.7,90846人评
26297,4762734,路人超能100 II(灵能百分百 第二季),全13话,1,https://www.bilibili.com/bangumi/play/ss26297,http://i0.hdslb.com/bfs/bangumi/216e1bdaf88244215a13b1154116805ee9adbe07.png,1546790400,1554132600,2185113,417643,67603753,712830,5,180.0,www.bilibili.com,0.10774421691894531,,9.9,55114人评
28598,28222700,诸神的逆鳞,更新至第7话,0,https://www.bilibili.com/bangumi/play/ss28598,http://i0.hdslb.com/bfs/bangumi/31dea885d14e5dcb4e00f96e8c245f25ee452521.png,1570550400,1574244000,411044,34971,10915826,82462,5,180.0,www.bilibili.com,0.10256481170654297,,6.1,9683人评
5989,5989,月色真美,全12话,1,https://www.bilibili.com/bangumi/play/ss5989,http://i0.hdslb.com/bfs/bangumi/5ce66f68d54052e3a305524b9b06a76977e974fc.jpg,1491408000,1498759260,2183197,663906,39556571,2534780,5,180.0,www.bilibili.com,0.09772276878356934,,9.8,21346人评
26363,5912238,君主·埃尔梅罗二世事件簿 魔眼收集列车 Grace note,全13话,1,https://www.bilibili.com/bangumi/play/ss26363,http://i0.hdslb.com/bfs/bangumi/1a017ba38809a4939bae1ef65cd2815832fc3a80.jpg,1562428800,1569688200,2023589,220207,36544031,475359,5,180.0,www.bilibili.com,0.11674714088439941,,9.8,33344人评
27993,28221387,Ｄｒ．ＳＴＯＮＥ 石纪元,更新至第20话,0,https://www.bilibili.com/bangumi/play/ss27993,http://i0.hdslb.com/bfs/bangumi/c7726435c492909d9a3c4a85c5b5cee93624eadf.png,1562256000,1573828200,2162077,253896,68544036,763318,5,180.0,www.bilibili.com,0.1730031967163086,,9.6,34396人评
5977,5977,夏目友人帐 陆,全13话,1,https://www.bilibili.com/bangumi/play/ss5977,http://i0.hdslb.com/bfs/bangumi/39716626d611a765c44ca27054f3526210c4d5cb.jpg,1491926400,1529572920,1780860,214996,34688548,1170870,6,180.0,www.bilibili.com,0.08693718910217285,,9.8,7591人评
1539,1539,我的青春恋爱物语果然有问题。,全13话,1,https://www.bilibili.com/bangumi/play/ss1539,http://i0.hdslb.com/bfs/bangumi/0406cd1398ad8ae0e9623bed5544d6002d8d30be.jpg,1365004800,1429769614,2136022,117781,29215870,1494857,5,180.0,www.bilibili.com,0.18022918701171875,,9.7,15610人评
5793,5793,珈百璃的堕落,全12话,1,https://www.bilibili.com/bangumi/play/ss5793,http://i0.hdslb.com/bfs/bangumi/7b9a5a6e6c5ca157a4c18b01093a7bb1701f4606.jpg,1483891200,1490626802,2017104,165577,49185087,1521441,5,180.0,www.bilibili.com,0.17460203170776367,,9.5,9381人评
2680,2680,男子高中生的日常,全12话,1,https://www.bilibili.com/bangumi/play/ss2680,http://i0.hdslb.com/bfs/bangumi/3004faf93cb5a78aa4d2122e25d914ec8640a273.jpg,1326038400,1432720758,1789393,104243,28456404,1353198,6,180.0,www.bilibili.com,0.1605691909790039,,9.8,16964人评
2732,2732,野良神 ARAGOTO,全13话,1,https://www.bilibili.com/bangumi/play/ss2732,http://i0.hdslb.com/bfs/bangumi/88775e3bd8fa1dc147b5e1686c604162cf06ae8b.jpg,1443715200,1451063160,1820017,187184,88467785,1922291,6,180.0,www.bilibili.com,0.15233397483825684,,9.5,7713人评
21729,11932,戒律的复活,全24话,1,https://www.bilibili.com/bangumi/play/ss21729,http://i0.hdslb.com/bfs/bangumi/bca4864e564d46bebb6dc0b14371a04fd70b3fda.jpg,1515168000,1530309600,1807725,139018,69581851,500194,6,180.0,www.bilibili.com,0.1471881866455078,,9.7,19914人评
6001,6001,从零开始的魔法书,全12话,1,https://www.bilibili.com/bangumi/play/ss6001,http://i0.hdslb.com/bfs/bangumi/aec7ee132ed53855118b1bc5de3f95f0d1f21875.jpg,1491753600,1498491000,1825559,91447,37421639,940995,6,180.0,www.bilibili.com,0.15197396278381348,,8.7,4729人评
28016,28221415,女高中生的虚度日常,全12话,1,https://www.bilibili.com/bangumi/play/ss28016,http://i0.hdslb.com/bfs/bangumi/97007f464a9511abdbf8bf938c01dcdbaab151e0.jpg,1562256000,1568988000,1850986,267504,39975719,822062,6,180.0,www.bilibili.com,0.10760498046875,,9.8,49550人评
21469,8812,齐木楠雄的灾难 第二季,全24话,1,https://www.bilibili.com/bangumi/play/ss21469,http://i0.hdslb.com/bfs/bangumi/5e32e992cbb666d42b931a1ab8e3752f9d490b93.jpg,1516118400,1530034500,1832810,197417,60206285,926334,6,180.0,www.bilibili.com,0.16787981986999512,,9.8,27019人评
3495,3495,线上游戏的队友不可能是女生？,全12话,1,https://www.bilibili.com/bangumi/play/ss3495,http://i0.hdslb.com/bfs/bangumi/36b93d65479f702b82f4f1fb9ace752b8b25f420.jpg,1460044800,1466701200,1972887,207077,54635872,1510122,6,180.0,www.bilibili.com,0.08598685264587402,,8.8,5034人评
1559,1559,食戟之灵,全24话,1,https://www.bilibili.com/bangumi/play/ss1559,http://i0.hdslb.com/bfs/bangumi/a48979a3e3196fc33df796132072c0bd171f4918.jpg,1427990400,1443215400,1942331,282871,132516414,3641284,6,180.0,www.bilibili.com,0.08759307861328125,,9.4,4823人评
5978,5978,博人传 火影忍者新时代,更新至第132话,0,https://www.bilibili.com/bangumi/play/ss5978,http://i0.hdslb.com/bfs/bangumi/264a2252fc7ab3503d5e7b879b0ba64cf7f80831.jpg,1491321600,1573378200,1888691,298137,148998732,3376045,6,180.0,www.bilibili.com,0.11361527442932129,,5.0,113064人评
4188,4188,约会大作战,全12话,1,https://www.bilibili.com/bangumi/play/ss4188,http://i0.hdslb.com/bfs/bangumi/ad4dc7bf7bef59255536e54fe818985b0e270d14.jpg,1365091200,1490594460,1886367,96512,26369049,1631665,6,180.0,www.bilibili.com,0.1096048355102539,,9.2,8726人评
1587,1587,Fate/stay night [Unlimited Blade Works] 第二季,全13话,1,https://www.bilibili.com/bangumi/play/ss1587,http://i0.hdslb.com/bfs/bangumi/b1a70dca34c06545c36d7e5f29155c8c8817e36e.jpg,1428076800,1435422600,1835460,194701,97811439,2341957,6,180.0,www.bilibili.com,0.13385820388793945,,9.4,9817人评
5747,5747,Fate/Grand Order ‐First Order‐,全1话,1,https://www.bilibili.com/bangumi/play/ss5747,http://i0.hdslb.com/bfs/bangumi/b75c55d209d156c8631f5ceb21e5c52c834dbb60.jpg,1483113600,1483196409,1907902,79658,21215931,679306,6,180.0,www.bilibili.com,0.1670238971710205,,8.1,7964人评
687,687,樱花庄的宠物女孩,全24话,1,https://www.bilibili.com/bangumi/play/ss687,http://i0.hdslb.com/bfs/bangumi/7bf8baf33c1ecd4a7fea91e81d0143aabe1e1b7c.jpg,1349625600,1536460140,2193084,132295,11363029,877961,5,180.0,www.bilibili.com,0.1240231990814209,,9.7,21118人评
5017,5017,食戟之灵 贰之皿,全13话,1,https://www.bilibili.com/bangumi/play/ss5017,http://i0.hdslb.com/bfs/bangumi/6b4ba7bd59be1f9de225294d18ca5e6819185c06.jpg,1467388800,1474725610,1976056,176969,71716745,1683469,6,180.0,www.bilibili.com,0.11942601203918457,,9.3,4358人评
26794,22503880,贤者之孙,全12话,1,https://www.bilibili.com/bangumi/play/ss26794,http://i0.hdslb.com/bfs/bangumi/d1f2baf4ea8217dd89d1aa3e45a75301b345b306.png,1554825600,1561563000,1943500,183662,56828117,759063,6,180.0,www.bilibili.com,0.16337919235229492,,6.7,48508人评
21720,11732,小木乃伊到我家,全12话,1,https://www.bilibili.com/bangumi/play/ss21720,http://i0.hdslb.com/bfs/bangumi/64f2a5e01f9cca99cef8e6e4415b9bb867281d0c.jpg,1515686400,1522393200,1563669,60236,29463183,530459,7,180.0,www.bilibili.com,0.15190386772155762,,9.6,10847人评
2722,2722,学战都市Asterisk,全12话,1,https://www.bilibili.com/bangumi/play/ss2722,http://i0.hdslb.com/bfs/bangumi/c53c6d891115ae783e57bc4cb0c8a456f8788fef.jpg,1443801600,1450530055,1516946,85678,69614997,1125516,7,180.0,www.bilibili.com,0.14733290672302246,,8.1,2342人评
28004,28221401,重来吧，魔王大人！,全12话,1,https://www.bilibili.com/bangumi/play/ss28004,http://i0.hdslb.com/bfs/bangumi/6dc385fee54865a0bd673ecfbb711997fffffd6c.png,1562169600,1568822402,1575134,126467,42252990,790781,7,180.0,www.bilibili.com,0.14208722114562988,,8.1,30531人评
6341,6341,地狱少女 宵伽,全12话,1,https://www.bilibili.com/bangumi/play/ss6341,http://i0.hdslb.com/bfs/bangumi/77605418c0921578c469201d6384d6a32ed218e9.jpg,1500048000,1506702600,1513705,41839,22740080,568117,7,180.0,www.bilibili.com,0.14165496826171875,,9.2,3625人评
6304,6304,骑士&魔法,全13话,1,https://www.bilibili.com/bangumi/play/ss6304,http://i0.hdslb.com/bfs/bangumi/0b06b207c8f1dbbccdc475ed387ef8873deb21ac.jpg,1498924800,1506263400,1560669,77596,54703191,926979,7,180.0,www.bilibili.com,0.17779994010925293,,8.4,6060人评
1089,1089,钢之炼金术师 FULLMETAL ALCHEMIST,全64话,1,https://www.bilibili.com/bangumi/play/ss1089,http://i0.hdslb.com/bfs/bangumi/401f84cadca354453e338c175c25fa971b67d224.jpg,1238860800,1309539120,1557673,144528,31068306,854081,7,180.0,www.bilibili.com,0.17121672630310059,,9.9,51711人评
5069,5069,齐木楠雄的灾难,全24话,1,https://www.bilibili.com/bangumi/play/ss5069,http://i0.hdslb.com/bfs/bangumi/7449bdd3c8067fec587a0cf2a8f7f1f5275b757f.jpg,1468166400,1482687300,1578544,160599,82150585,1156020,7,180.0,www.bilibili.com,0.1558091640472412,,9.7,11678人评
2743,2743,落第骑士英雄谭,全12话,1,https://www.bilibili.com/bangumi/play/ss2743,http://i0.hdslb.com/bfs/bangumi/22a01c03926869ab31e7b158ffe15e783930da71.jpg,1443801600,1450537260,1613288,184277,60580117,1814074,7,180.0,www.bilibili.com,0.12834620475769043,,9.3,8743人评
28590,28222688,我们无法一起学习！,更新至第7话,0,https://www.bilibili.com/bangumi/play/ss28590,http://i0.hdslb.com/bfs/bangumi/b19629ed8445999fab9801baeced6f2759b43026.png,1570291200,1573923600,292886,78776,12139131,204050,7,180.0,www.bilibili.com,0.12349200248718262,,9.6,5174人评
6310,6310,异世界食堂,全12话,1,https://www.bilibili.com/bangumi/play/ss6310,http://i0.hdslb.com/bfs/bangumi/50667c394c8307fa7b49d3f362adebd5154b2997.jpg,1499097600,1505756100,1600508,65781,34300575,906886,7,180.0,www.bilibili.com,0.12589812278747559,,9.3,5785人评
844,844,日常,全26话,1,https://www.bilibili.com/bangumi/play/ss844,http://i0.hdslb.com/bfs/bangumi/13ee9ca9ee720538a603ca29e471bb2a67f7a05e.jpg,1301673600,1316938800,1626700,28652,5179697,115594,7,180.0,www.bilibili.com,0.1455700397491455,,9.8,20583人评
2660,2660,我的妹妹不可能那么可爱 第一季,全16话,1,https://www.bilibili.com/bangumi/play/ss2660,http://i0.hdslb.com/bfs/bangumi/94466dbf154b7da5fa0f1f20dae476efe8892368.jpg,1286035200,1406891882,1587820,90919,24220816,1971984,7,180.0,www.bilibili.com,0.12236595153808594,,9.2,6172人评
